STORUNST,FROR_CD,FRTP_CD,KOFTR_GROU,DMCLS_CD,AGCLS_CD,DNST_CD,HEIGHT,LDMARK_STN,MAP_LABEL,갱신년도,ETC_PCMTT,FRTP_NM,KOFTR_NM,DMCLS_NM,AGCLS_NM,DNST_NM,HEIGHT_NM,Shape_Leng,Shape_Area
"2","0","0","81",,,,,J20081,N,,,무립목지/비산림,미립목지,,,,,153.80671003100,767.50135901000
"1","1","1","12","1","2",C,"16",J11112,APK-12C,"2020",,침엽수림,잣나무,소경목,2영급,밀,임분고 15m 이상 17m미만,134.99886411900,964.19290597000
"1","1","1","12","1","3",C,"18",J11112,APK-13C,"2020",,침엽수림,잣나무,소경목,3영급,밀,임분고 17m 이상 19m미만,234.39784802100,2884.94742627000
"1","1","1","14","2","5",C,"12",J11114,APR-25C,"2021",,침엽수림,리기다소나무,중경목,5영급,밀,임분고 11m 이상 13m미만,48.66443618400,29.27479304350
"1","1","2","30","0","1",A,"00",J11230,AEB-01A,"2020",,활엽수림,기타활엽수,치수,1영급,소,임분고 1m 미만,164.54828568100,1181.93844268000
"1","1","2","30","0","1",A,"00",J11230,AEB-01A,"2020",,활엽수림,기타활엽수,치수,1영급,소,임분고 1m 미만,357.03554406600,2340.81299650000
"1","1","2","49","2","4",C,"16",J11249,ARP-24C,"2020",,활엽수림,아까시나무,중경목,4영급,밀,임분고 15m 이상 17m미만,1187.70286062000,22185.09261830000
"1","1","2","49","2","4",C,"16",J11249,ARP-24C,"2020",,활엽수림,아까시나무,중경목,4영급,밀,임분고 15m 이상 17m미만,995.87837671900,14560.98868350000
"1","1","2","49","2","4",C,"22",J11249,ARP-24C,"2020",,활엽수림,아까시나무,중경목,4영급,밀,임분고 21m 이상 23m미만,195.00224808300,1225.56772229000
"1","1","2","49","2","4",C,"24",J11249,ARP-24C,"2020",,활엽수림,아까시나무,중경목,4영급,밀,임분고 23m 이상 25m미만,598.25106096600,13288.15797080000
"1","2","1","11","2","4",C,"16",J12111,NPD-24C,"2019",,침엽수림,소나무,중경목,4영급,밀,임분고 15m 이상 17m미만,513.52291263100,7561.12572859000
"1","2","1","11","2","5",B,"14",J12111,NPD-25B,"2021",잣 혼생,침엽수림,소나무,중경목,5영급,중,임분고 13m 이상 15m미만,334.41201511900,3836.75297468000
"1","2","1","11","2","5",B,"14",J12111,NPD-25B,"2021",잣 혼생,침엽수림,소나무,중경목,5영급,중,임분고 13m 이상 15m미만,144.11034889500,1079.82936364000
"1","2","2","30","2","4",C,"18",J12230,NEB-24C,,,활엽수림,기타활엽수,중경목,4영급,밀,임분고 17m 이상 19m미만,1606.05913334000,24667.56473190000
"1","2","2","30","2","4",C,"18",J12230,NEB-24C,"2020",,활엽수림,기타활엽수,중경목,4영급,밀,임분고 17m 이상 19m미만,1382.50947767000,26537.82458640000
"1","2","2","30","2","4",C,"20",J12230,NEB-24C,"2017",,활엽수림,기타활엽수,중경목,4영급,밀,임분고 19m 이상 21m미만,1070.15415256000,30038.83278800000
"1","2","2","30","2","4",C,"20",J12230,NEB-24C,"2019",대경목 혼생,활엽수림,기타활엽수,중경목,4영급,밀,임분고 19m 이상 21m미만,553.47054413500,20728.36830670000
"1","2","2","30","2","4",C,"24",J12230,NEB-24C,"2017",,활엽수림,기타활엽수,중경목,4영급,밀,임분고 23m 이상 25m미만,388.77731436400,10191.00130190000
"1","2","2","30","3","5",B,"14",J12230,NEB-35B,"2019",버드나무,활엽수림,기타활엽수,대경목,5영급,중,임분고 13m 이상 15m미만,2958.34414785000,245444.50208899999
"1","2","2","30","3","5",C,"14",J12230,NEB-35C,"2017",,활엽수림,기타활엽수,대경목,5영급,밀,임분고 13m 이상 15m미만,659.01279752300,6663.48714035000
"1","2","2","31","2","4",C,"08",J12231,NQA-24C,"2019",,활엽수림,상수리나무,중경목,4영급,밀,임분고 7m 이상 9m미만,58.06702624960,176.86238875000
"1","2","2","34","2","4",B,"26",J12234,NQQ-24B,"2017",,활엽수림,기타 참나무류,중경목,4영급,중,임분고 25m 이상 27m미만,321.04761855500,3831.27163750000
"1","2","2","34","2","4",C,"18",J12234,NQQ-24C,"2017",,활엽수림,기타 참나무류,중경목,4영급,밀,임분고 17m 이상 19m미만,269.81956834300,3591.89986190000
"1","2","2","34","2","4",C,"18",J12234,NQQ-24C,"2018",,활엽수림,기타 참나무류,중경목,4영급,밀,임분고 17m 이상 19m미만,239.29705555800,3603.20991150000
"1","2","2","34","2","4",C,"20",J12234,NQQ-24C,,,활엽수림,기타 참나무류,중경목,4영급,밀,임분고 19m 이상 21m미만,617.54650872000,8813.71592616000
"1","2","2","34","2","4",C,"20",J12234,NQQ-24C,"2017",,활엽수림,기타 참나무류,중경목,4영급,밀,임분고 19m 이상 21m미만,497.73207891300,7607.87238218000
"1","2","2","34","2","4",C,"20",J12234,NQQ-24C,"2021",,활엽수림,기타 참나무류,중경목,4영급,밀,임분고 19m 이상 21m미만,405.25797030600,6887.68233384000
"1","2","2","34","2","5",C,"16",J12234,NQQ-25C,"2019",,활엽수림,기타 참나무류,중경목,5영급,밀,임분고 15m 이상 17m미만,592.39074645700,11106.61901850000
"1","2","3","77","2","4",C,"20",J12377,NMM-24C,"2019",,혼효림,침활혼효림,중경목,4영급,밀,임분고 19m 이상 21m미만,198.85495861200,1564.11811040000
"1","2","3","77","2","4",C,"20",J12377,NMM-24C,"2019",,혼효림,침활혼효림,중경목,4영급,밀,임분고 19m 이상 21m미만,780.86555987200,18749.65320680000
"1","2","3","77","2","4",C,"22",J12377,NMM-24C,"2018",,혼효림,침활혼효림,중경목,4영급,밀,임분고 21m 이상 23m미만,329.88033759900,6394.83466794000
"1","2","3","77","2","5",B,"10",J12377,NMM-25B,"2021",,혼효림,침활혼효림,중경목,5영급,중,임분고 9m 이상 11m미만,110.70842180700,343.75387979800
"2","0","0","81",,,,,J20081,N,"2021",수고측정불가지역,무립목지/비산림,미립목지,,,,,956.80212161800,49801.63576380000
"2","0","0","82",,,,,J20082,R,"2021",수고측정불가지역,무립목지/비산림,제지,,,,,871.78475252600,44880.35878510000
"1","2","2","31","2","4",C,"08",J12231,NQA-24C,,,활엽수림,상수리나무,중경목,4영급,밀,임분고 7m 이상 9m미만,259.60160144900,1816.64397122000
"1","2","2","31","2","4",C,"10",J12231,NQA-24C,,,활엽수림,상수리나무,중경목,4영급,밀,임분고 9m 이상 11m미만,397.71571973800,1960.85651112000
"1","2","2","34","2","5",C,"16",J12234,NQQ-25C,,,활엽수림,기타 참나무류,중경목,5영급,밀,임분고 15m 이상 17m미만,285.88210686100,3855.25202453000
"1","1","1","14","1","5",C,"06",J11114,APR-15C,"2021",,침엽수림,리기다소나무,소경목,5영급,밀,임분고 5m 이상 7m미만,203.28386117800,2131.56099346000
"1","2","2","31","2","4",C,"06",J12231,NQA-24C,,,활엽수림,상수리나무,중경목,4영급,밀,임분고 5m 이상 7m미만,1120.12825885000,25216.20842790000
"1","2","2","33","2","4",C,"08",J12233,NQV-24C,,,활엽수림,굴참나무,중경목,4영급,밀,임분고 7m 이상 9m미만,435.19013386300,4920.25112416000
"1","2","3","77","1","5",C,"06",J12377,NMM-15C,"2018",생육불량,혼효림,침활혼효림,소경목,5영급,밀,임분고 5m 이상 7m미만,1002.61539861000,24062.56062850000
"2","0","0","82",,,,,J20082,R,,,무립목지/비산림,제지,,,,,163.40382294100,1289.45172974000
"2","0","0","82",,,,,J20082,R,"2020",,무립목지/비산림,제지,,,,,443.52689476700,6863.82435990000
"1","1","1","14","2","5",C,"12",J11114,APR-25C,"2021",,침엽수림,리기다소나무,중경목,5영급,밀,임분고 11m 이상 13m미만,727.10692663800,10766.28639030000
"1","1","1","12","1","4",C,"12",J11112,APK-14C,,,침엽수림,잣나무,소경목,4영급,밀,임분고 11m 이상 13m미만,132.70684392500,893.12685940700
"2","0","0","82",,,,,J20082,R,,,무립목지/비산림,제지,,,,,101.90096467700,581.87142194100
"0","0","0","91",,,,,J00091,S,,,무립목지/비산림,주거지,,,,,217.07478066800,1871.66437147000
"1","2","2","34","2","4",C,"16",J12234,NQQ-24C,"2018",,활엽수림,기타 참나무류,중경목,4영급,밀,임분고 15m 이상 17m미만,1237.72493237000,34185.17235580000
